r = 0.3,upperCap = 2,,,
56,0.47,0.07,41,2
56,0.47,0.07,62,2
56,0.47,0.07,66,2
56,0.47,0.07,67,1
56,0.47,0.07,75,1
56,0.47,0.07,78,2
56,0.47,0.07,98,2
56,0.47,0.07,107,2
56,0.47,0.07,108,1
56,0.47,0.07,112,1
56,0.47,0.07,113,2
56,0.47,0.07,116,1
56,0.47,0.07,118,1
56,0.47,0.07,129,1
56,0.47,0.07,141,1
56,0.47,0.07,145,2
56,0.47,0.07,156,2
56,0.47,0.07,161,2
56,0.47,0.07,175,1
56,0.47,0.07,178,1
56,0.47,0.07,183,2
56,0.47,0.07,186,1
56,0.47,0.07,190,2
56,0.47,0.07,194,1
56,0.47,0.07,198,1
57,0.63,0.34,3,1
57,0.63,0.34,8,1
57,0.63,0.34,11,2
57,0.63,0.34,12,2
57,0.63,0.34,14,2
57,0.63,0.34,16,1
57,0.63,0.34,18,2
57,0.63,0.34,21,2
57,0.63,0.34,22,2
57,0.63,0.34,26,2
57,0.63,0.34,27,2
57,0.63,0.34,32,2
57,0.63,0.34,33,2
57,0.63,0.34,41,2
57,0.63,0.34,45,1
57,0.63,0.34,71,2
57,0.63,0.34,73,2
57,0.63,0.34,78,1
57,0.63,0.34,79,1
57,0.63,0.34,87,1
57,0.63,0.34,89,1
57,0.63,0.34,94,1
57,0.63,0.34,96,1
57,0.63,0.34,100,2
57,0.63,0.34,103,2
57,0.63,0.34,108,2
57,0.63,0.34,112,2
57,0.63,0.34,115,1
57,0.63,0.34,118,1
57,0.63,0.34,120,2
57,0.63,0.34,121,2
57,0.63,0.34,124,1
57,0.63,0.34,125,2
57,0.63,0.34,145,1
57,0.63,0.34,149,2
57,0.63,0.34,156,2
57,0.63,0.34,157,1
57,0.63,0.34,159,2
57,0.63,0.34,161,2
57,0.63,0.34,166,2
57,0.63,0.34,171,2
57,0.63,0.34,174,2
57,0.63,0.34,175,2
57,0.63,0.34,178,2
57,0.63,0.34,179,2
57,0.63,0.34,191,2
57,0.63,0.34,194,2
57,0.63,0.34,198,2
58,0.98,0.43,2,1
58,0.98,0.43,7,2
58,0.98,0.43,9,1
58,0.98,0.43,21,2
58,0.98,0.43,26,2
58,0.98,0.43,27,1
58,0.98,0.43,28,1
58,0.98,0.43,32,2
58,0.98,0.43,54,1
58,0.98,0.43,70,2
58,0.98,0.43,71,2
58,0.98,0.43,74,2
58,0.98,0.43,77,2
58,0.98,0.43,82,2
58,0.98,0.43,89,2
58,0.98,0.43,92,1
58,0.98,0.43,95,1
58,0.98,0.43,103,1
58,0.98,0.43,115,1
58,0.98,0.43,117,1
58,0.98,0.43,120,1
58,0.98,0.43,124,1
58,0.98,0.43,125,1
58,0.98,0.43,130,2
58,0.98,0.43,147,2
58,0.98,0.43,149,1
58,0.98,0.43,157,1
58,0.98,0.43,159,2
58,0.98,0.43,164,2
58,0.98,0.43,166,1
58,0.98,0.43,174,2
58,0.98,0.43,179,2
59,0.19,0.64,6,2
59,0.19,0.64,29,1
59,0.19,0.64,40,2
59,0.19,0.64,49,2
59,0.19,0.64,53,1
59,0.19,0.64,85,1
59,0.19,0.64,128,1
59,0.19,0.64,131,1
59,0.19,0.64,137,2
59,0.19,0.64,142,2
59,0.19,0.64,144,1
59,0.19,0.64,150,2
59,0.19,0.64,155,2
59,0.19,0.64,182,2
59,0.19,0.64,192,1
60,0.52,0.76,1,2
60,0.52,0.76,3,2
60,0.52,0.76,47,2
60,0.52,0.76,49,2
60,0.52,0.76,79,1
60,0.52,0.76,85,1
60,0.52,0.76,88,2
60,0.52,0.76,94,2
60,0.52,0.76,97,1
60,0.52,0.76,127,2
60,0.52,0.76,128,1
60,0.52,0.76,133,2
60,0.52,0.76,153,2
61,0.06,0.2,29,1
61,0.06,0.2,53,2
61,0.06,0.2,65,1
61,0.06,0.2,66,1
61,0.06,0.2,116,1
61,0.06,0.2,155,2
62,0.38,0.01,17,2
62,0.38,0.01,20,2
62,0.38,0.01,23,2
62,0.38,0.01,33,1
62,0.38,0.01,41,2
62,0.38,0.01,66,2
62,0.38,0.01,78,1
62,0.38,0.01,98,1
62,0.38,0.01,113,1
62,0.38,0.01,116,2
62,0.38,0.01,140,1
62,0.38,0.01,161,1
62,0.38,0.01,175,2
62,0.38,0.01,177,2
62,0.38,0.01,183,2
62,0.38,0.01,198,2
63,0.36,0.86,1,2
63,0.36,0.86,19,1
63,0.36,0.86,31,1
63,0.36,0.86,34,1
63,0.36,0.86,35,2
63,0.36,0.86,44,1
63,0.36,0.86,47,2
63,0.36,0.86,48,1
63,0.36,0.86,49,2
63,0.36,0.86,59,1
63,0.36,0.86,60,1
63,0.36,0.86,64,2
63,0.36,0.86,69,2
63,0.36,0.86,85,1
63,0.36,0.86,88,2
63,0.36,0.86,90,1
63,0.36,0.86,97,2
63,0.36,0.86,101,2
63,0.36,0.86,104,1
63,0.36,0.86,109,1
63,0.36,0.86,110,2
63,0.36,0.86,111,1
63,0.36,0.86,122,1
63,0.36,0.86,128,2
63,0.36,0.86,132,1
63,0.36,0.86,133,1
63,0.36,0.86,137,2
63,0.36,0.86,150,2
63,0.36,0.86,153,2
63,0.36,0.86,162,2
63,0.36,0.86,168,1
63,0.36,0.86,184,2
63,0.36,0.86,197,2
64,0.36,0.67,1,1
64,0.36,0.67,3,2
64,0.36,0.67,5,2
64,0.36,0.67,6,1
64,0.36,0.67,14,2
64,0.36,0.67,16,2
64,0.36,0.67,18,2
64,0.36,0.67,19,2
64,0.36,0.67,31,1
64,0.36,0.67,34,1
64,0.36,0.67,35,2
64,0.36,0.67,40,1
64,0.36,0.67,45,2
64,0.36,0.67,47,1
64,0.36,0.67,49,2
64,0.36,0.67,59,1
64,0.36,0.67,60,2
64,0.36,0.67,69,1
64,0.36,0.67,79,1
64,0.36,0.67,81,2
64,0.36,0.67,83,2
64,0.36,0.67,85,1
64,0.36,0.67,87,2
64,0.36,0.67,88,2
64,0.36,0.67,94,2
64,0.36,0.67,96,1
64,0.36,0.67,97,1
64,0.36,0.67,101,2
64,0.36,0.67,109,1
64,0.36,0.67,110,1
64,0.36,0.67,111,2
64,0.36,0.67,121,1
64,0.36,0.67,128,1
64,0.36,0.67,132,1
64,0.36,0.67,133,1
64,0.36,0.67,137,2
64,0.36,0.67,144,2
64,0.36,0.67,150,2
64,0.36,0.67,153,1
64,0.36,0.67,168,2
64,0.36,0.67,171,2
64,0.36,0.67,184,2
64,0.36,0.67,191,2
64,0.36,0.67,192,1
64,0.36,0.67,197,1
65,0.07,0.3,29,2
65,0.07,0.3,40,1
65,0.07,0.3,144,1
66,0.2,0.04,65,1
66,0.2,0.04,116,1
67,0.3,0.31,3,2
67,0.3,0.31,4,2
67,0.3,0.31,5,2
67,0.3,0.31,6,2
67,0.3,0.31,14,1
67,0.3,0.31,23,1
67,0.3,0.31,29,2
67,0.3,0.31,33,2
67,0.3,0.31,40,1
67,0.3,0.31,41,2
67,0.3,0.31,50,2
67,0.3,0.31,53,2
67,0.3,0.31,61,2
67,0.3,0.31,65,2
67,0.3,0.31,66,2
67,0.3,0.31,79,2
67,0.3,0.31,108,1
67,0.3,0.31,112,2
67,0.3,0.31,116,2
67,0.3,0.31,119,1
67,0.3,0.31,121,2
67,0.3,0.31,140,2
67,0.3,0.31,144,1
67,0.3,0.31,155,1
67,0.3,0.31,161,1
67,0.3,0.31,171,1
67,0.3,0.31,175,1
67,0.3,0.31,177,2
67,0.3,0.31,183,2
67,0.3,0.31,191,1
67,0.3,0.31,192,2
67,0.3,0.31,198,1
68,0.95,0.07,32,1
68,0.95,0.07,54,1
68,0.95,0.07,89,2
68,0.95,0.07,120,1
69,0.4,0.79,1,1
69,0.4,0.79,5,1
69,0.4,0.79,25,1
69,0.4,0.79,31,2
69,0.4,0.79,35,1
69,0.4,0.79,45,1
69,0.4,0.79,47,2
69,0.4,0.79,48,1
69,0.4,0.79,49,2
69,0.4,0.79,59,2
69,0.4,0.79,60,2
69,0.4,0.79,79,2
69,0.4,0.79,85,2
69,0.4,0.79,88,2
69,0.4,0.79,94,2
69,0.4,0.79,97,2
69,0.4,0.79,101,2
69,0.4,0.79,110,1
69,0.4,0.79,128,1
69,0.4,0.79,132,1
69,0.4,0.79,133,2
69,0.4,0.79,137,1
69,0.4,0.79,150,2
69,0.4,0.79,153,1
69,0.4,0.79,192,1
70,0.8,0.62,7,1
70,0.8,0.62,9,1
70,0.8,0.62,10,1
70,0.8,0.62,21,1
70,0.8,0.62,25,1
70,0.8,0.62,26,1
70,0.8,0.62,47,1
70,0.8,0.62,71,2
70,0.8,0.62,74,2
70,0.8,0.62,82,1
70,0.8,0.62,89,2
70,0.8,0.62,94,1
70,0.8,0.62,100,1
70,0.8,0.62,103,2
70,0.8,0.62,120,2
70,0.8,0.62,124,2
70,0.8,0.62,127,2
70,0.8,0.62,133,1
70,0.8,0.62,157,2
70,0.8,0.62,164,2
70,0.8,0.62,167,1
70,0.8,0.62,179,1
71,0.82,0.39,7,2
71,0.82,0.39,8,2
71,0.82,0.39,26,2
71,0.82,0.39,32,2
71,0.82,0.39,54,1
71,0.82,0.39,74,2
71,0.82,0.39,82,1
71,0.82,0.39,89,2
71,0.82,0.39,103,2
71,0.82,0.39,108,1
71,0.82,0.39,120,2
71,0.82,0.39,157,1
72,0.69,0.28,2,2
72,0.69,0.28,3,2
72,0.69,0.28,8,2
72,0.69,0.28,9,1
72,0.69,0.28,11,2
72,0.69,0.28,16,1
72,0.69,0.28,20,1
72,0.69,0.28,21,2
72,0.69,0.28,26,2
72,0.69,0.28,27,1
72,0.69,0.28,28,2
72,0.69,0.28,32,1
72,0.69,0.28,33,2
72,0.69,0.28,41,2
72,0.69,0.28,52,1
72,0.69,0.28,54,1
72,0.69,0.28,57,1
72,0.69,0.28,71,2
72,0.69,0.28,73,2
72,0.69,0.28,77,1
72,0.69,0.28,78,1
72,0.69,0.28,87,1
72,0.69,0.28,89,2
72,0.69,0.28,95,1
72,0.69,0.28,98,2
72,0.69,0.28,100,2
72,0.69,0.28,103,2
72,0.69,0.28,107,2
72,0.69,0.28,108,1
72,0.69,0.28,112,2
72,0.69,0.28,115,2
72,0.69,0.28,117,1
72,0.69,0.28,118,1
72,0.69,0.28,120,2
72,0.69,0.28,124,1
72,0.69,0.28,125,2
72,0.69,0.28,129,2
72,0.69,0.28,130,2
72,0.69,0.28,138,1
72,0.69,0.28,143,2
72,0.69,0.28,145,1
72,0.69,0.28,156,2
72,0.69,0.28,157,1
72,0.69,0.28,159,1
72,0.69,0.28,161,1
72,0.69,0.28,165,2
72,0.69,0.28,166,1
72,0.69,0.28,174,1
72,0.69,0.28,178,2
72,0.69,0.28,179,2
72,0.69,0.28,186,1
72,0.69,0.28,191,2
72,0.69,0.28,193,2
72,0.69,0.28,194,1
73,0.68,0.32,3,2
73,0.68,0.32,8,2
73,0.68,0.32,9,1
73,0.68,0.32,11,1
73,0.68,0.32,12,1
73,0.68,0.32,16,2
73,0.68,0.32,20,2
73,0.68,0.32,21,2
73,0.68,0.32,26,1
73,0.68,0.32,27,1
73,0.68,0.32,32,1
73,0.68,0.32,33,2
73,0.68,0.32,41,2
73,0.68,0.32,45,1
73,0.68,0.32,54,2
73,0.68,0.32,71,1
73,0.68,0.32,78,2
73,0.68,0.32,82,2
73,0.68,0.32,89,2
73,0.68,0.32,98,1
73,0.68,0.32,100,1
73,0.68,0.32,103,1
73,0.68,0.32,108,1
73,0.68,0.32,112,2
73,0.68,0.32,115,1
73,0.68,0.32,120,2
73,0.68,0.32,124,2
73,0.68,0.32,125,2
73,0.68,0.32,145,2
73,0.68,0.32,149,1
73,0.68,0.32,156,2
73,0.68,0.32,157,2
73,0.68,0.32,161,2
73,0.68,0.32,166,1
73,0.68,0.32,171,1
73,0.68,0.32,174,2
73,0.68,0.32,179,1
73,0.68,0.32,191,1
74,0.91,0.61,7,1
74,0.91,0.61,10,1
74,0.91,0.61,26,1
74,0.91,0.61,82,1
74,0.91,0.61,89,1
74,0.91,0.61,103,2
74,0.91,0.61,120,2
74,0.91,0.61,157,2
75,0.33,0.31,3,1
75,0.33,0.31,4,2
75,0.33,0.31,5,1
75,0.33,0.31,6,1
75,0.33,0.31,8,2
75,0.33,0.31,11,2
75,0.33,0.31,14,2
75,0.33,0.31,16,2
75,0.33,0.31,18,1
75,0.33,0.31,22,1
75,0.33,0.31,23,2
75,0.33,0.31,29,2
75,0.33,0.31,30,2
75,0.33,0.31,33,2
75,0.33,0.31,40,2
75,0.33,0.31,41,1
75,0.33,0.31,50,1
75,0.33,0.31,53,2
75,0.33,0.31,55,2
75,0.33,0.31,61,2
75,0.33,0.31,65,1
75,0.33,0.31,66,1
75,0.33,0.31,67,1
75,0.33,0.31,78,1
75,0.33,0.31,79,2
75,0.33,0.31,84,1
75,0.33,0.31,86,2
75,0.33,0.31,96,1
75,0.33,0.31,108,2
75,0.33,0.31,112,1
75,0.33,0.31,113,2
75,0.33,0.31,116,2
75,0.33,0.31,119,2
75,0.33,0.31,121,2
75,0.33,0.31,141,1
75,0.33,0.31,155,1
75,0.33,0.31,156,1
75,0.33,0.31,161,1
75,0.33,0.31,171,2
75,0.33,0.31,175,1
75,0.33,0.31,177,2
75,0.33,0.31,183,2
75,0.33,0.31,190,2
75,0.33,0.31,191,2
75,0.33,0.31,192,2
75,0.33,0.31,198,1
76,0.02,0.54,5,1
76,0.02,0.54,6,1
76,0.02,0.54,29,2
76,0.02,0.54,40,2
76,0.02,0.54,50,1
76,0.02,0.54,53,1
76,0.02,0.54,59,2
76,0.02,0.54,65,2
76,0.02,0.54,83,1
76,0.02,0.54,105,1
76,0.02,0.54,110,2
76,0.02,0.54,119,1
76,0.02,0.54,131,1
76,0.02,0.54,137,2
76,0.02,0.54,142,2
76,0.02,0.54,144,2
76,0.02,0.54,150,2
76,0.02,0.54,155,1
76,0.02,0.54,173,1
76,0.02,0.54,182,1
76,0.02,0.54,192,1
77,0.89,0.17,15,1
77,0.89,0.17,20,2
77,0.89,0.17,21,1
77,0.89,0.17,26,2
77,0.89,0.17,27,2
77,0.89,0.17,28,2
77,0.89,0.17,32,1
77,0.89,0.17,54,1
77,0.89,0.17,68,2
77,0.89,0.17,71,1
77,0.89,0.17,73,1
77,0.89,0.17,89,1
77,0.89,0.17,98,2
77,0.89,0.17,102,2
77,0.89,0.17,117,2
77,0.89,0.17,120,2
77,0.89,0.17,129,1
77,0.89,0.17,145,2
77,0.89,0.17,156,2
77,0.89,0.17,157,2
77,0.89,0.17,159,1
77,0.89,0.17,166,1
77,0.89,0.17,174,2
77,0.89,0.17,179,1
78,0.55,0.25,3,1
78,0.55,0.25,8,1
78,0.55,0.25,11,2
78,0.55,0.25,14,1
78,0.55,0.25,20,1
78,0.55,0.25,21,1
78,0.55,0.25,33,2
78,0.55,0.25,41,2
78,0.55,0.25,67,2
78,0.55,0.25,98,1
78,0.55,0.25,100,1
78,0.55,0.25,108,1
78,0.55,0.25,112,2
78,0.55,0.25,121,2
78,0.55,0.25,145,1
78,0.55,0.25,156,1
78,0.55,0.25,157,1
78,0.55,0.25,161,1
78,0.55,0.25,171,2
78,0.55,0.25,175,2
78,0.55,0.25,179,2
78,0.55,0.25,191,1
78,0.55,0.25,198,2
79,0.42,0.54,3,2
79,0.42,0.54,6,2
79,0.42,0.54,14,1
79,0.42,0.54,40,2
79,0.42,0.54,47,1
79,0.42,0.54,49,2
79,0.42,0.54,50,2
79,0.42,0.54,59,1
79,0.42,0.54,85,2
79,0.42,0.54,94,1
79,0.42,0.54,108,1
79,0.42,0.54,112,2
79,0.42,0.54,128,1
79,0.42,0.54,133,1
79,0.42,0.54,144,1
79,0.42,0.54,150,2
79,0.42,0.54,161,1
79,0.42,0.54,171,2
79,0.42,0.54,191,2
79,0.42,0.54,192,1
80,0.63,0.59,2,2
80,0.63,0.59,3,2
80,0.63,0.59,7,1
80,0.63,0.59,9,1
80,0.63,0.59,10,1
80,0.63,0.59,11,2
80,0.63,0.59,12,1
80,0.63,0.59,14,2
80,0.63,0.59,16,2
80,0.63,0.59,18,2
80,0.63,0.59,21,2
80,0.63,0.59,25,1
80,0.63,0.59,26,2
80,0.63,0.59,34,1
80,0.63,0.59,45,1
80,0.63,0.59,47,1
80,0.63,0.59,49,2
80,0.63,0.59,57,1
80,0.63,0.59,60,2
80,0.63,0.59,64,2
80,0.63,0.59,70,1
80,0.63,0.59,71,1
80,0.63,0.59,73,2
80,0.63,0.59,74,2
80,0.63,0.59,79,1
80,0.63,0.59,82,2
80,0.63,0.59,87,2
80,0.63,0.59,92,2
80,0.63,0.59,94,1
80,0.63,0.59,96,1
80,0.63,0.59,100,2
80,0.63,0.59,103,1
80,0.63,0.59,108,1
80,0.63,0.59,111,2
80,0.63,0.59,112,1
80,0.63,0.59,115,1
80,0.63,0.59,124,1
80,0.63,0.59,125,2
80,0.63,0.59,127,1
80,0.63,0.59,133,2
80,0.63,0.59,149,1
80,0.63,0.59,157,1
80,0.63,0.59,171,2
80,0.63,0.59,172,2
80,0.63,0.59,179,1
80,0.63,0.59,184,2
80,0.63,0.59,191,2
81,0.13,0.58,5,1
81,0.13,0.58,6,1
81,0.13,0.58,14,2
81,0.13,0.58,29,1
81,0.13,0.58,31,2
81,0.13,0.58,35,2
81,0.13,0.58,40,1
81,0.13,0.58,50,1
81,0.13,0.58,53,2
81,0.13,0.58,59,2
81,0.13,0.58,65,1
81,0.13,0.58,76,2
81,0.13,0.58,79,2
81,0.13,0.58,83,2
81,0.13,0.58,84,1
81,0.13,0.58,85,1
81,0.13,0.58,91,2
81,0.13,0.58,101,1
81,0.13,0.58,105,2
81,0.13,0.58,109,1
81,0.13,0.58,110,2
81,0.13,0.58,119,2
81,0.13,0.58,121,1
81,0.13,0.58,128,1
81,0.13,0.58,131,2
81,0.13,0.58,132,2
81,0.13,0.58,137,1
81,0.13,0.58,142,2
81,0.13,0.58,144,1
81,0.13,0.58,150,2
81,0.13,0.58,155,1
81,0.13,0.58,173,1
81,0.13,0.58,182,2
81,0.13,0.58,192,1
82,0.91,0.51,10,2
82,0.91,0.51,32,2
82,0.91,0.51,54,1
82,0.91,0.51,89,1
82,0.91,0.51,103,1
82,0.91,0.51,120,1
83,0.1,0.68,6,1
83,0.1,0.68,40,1
83,0.1,0.68,53,1
83,0.1,0.68,59,1
83,0.1,0.68,85,2
83,0.1,0.68,128,2
83,0.1,0.68,131,1
83,0.1,0.68,137,2
83,0.1,0.68,142,2
83,0.1,0.68,144,2
83,0.1,0.68,150,1
83,0.1,0.68,155,2
83,0.1,0.68,182,1
83,0.1,0.68,192,1
84,0.09,0.4,4,1
84,0.09,0.4,5,2
84,0.09,0.4,6,1
84,0.09,0.4,14,1
84,0.09,0.4,29,2
84,0.09,0.4,40,2
84,0.09,0.4,50,2
84,0.09,0.4,53,2
84,0.09,0.4,55,2
84,0.09,0.4,59,2
84,0.09,0.4,61,1
84,0.09,0.4,65,1
84,0.09,0.4,67,1
84,0.09,0.4,76,2
84,0.09,0.4,83,2
84,0.09,0.4,105,2
84,0.09,0.4,109,1
84,0.09,0.4,119,1
84,0.09,0.4,121,1
84,0.09,0.4,131,2
84,0.09,0.4,144,2
84,0.09,0.4,150,1
84,0.09,0.4,155,2
84,0.09,0.4,177,1
84,0.09,0.4,182,1
84,0.09,0.4,183,2
84,0.09,0.4,187,1
84,0.09,0.4,192,1
84,0.09,0.4,198,1
85,0.29,0.81,128,1
85,0.29,0.81,137,2
85,0.29,0.81,192,2
86,0.11,0.47,4,1
86,0.11,0.47,5,2
86,0.11,0.47,6,1
86,0.11,0.47,14,2
86,0.11,0.47,29,2
86,0.11,0.47,31,1
86,0.11,0.47,35,1
86,0.11,0.47,40,2
86,0.11,0.47,50,1
86,0.11,0.47,53,1
86,0.11,0.47,59,1
86,0.11,0.47,61,1
86,0.11,0.47,65,2
86,0.11,0.47,67,2
86,0.11,0.47,76,2
86,0.11,0.47,81,1
86,0.11,0.47,83,2
86,0.11,0.47,84,1
86,0.11,0.47,105,2
86,0.11,0.47,109,1
86,0.11,0.47,110,2
86,0.11,0.47,119,1
86,0.11,0.47,121,1
86,0.11,0.47,131,1
86,0.11,0.47,144,1
86,0.11,0.47,150,1
86,0.11,0.47,155,1
86,0.11,0.47,182,2
86,0.11,0.47,183,2
86,0.11,0.47,192,1
87,0.62,0.57,3,1
87,0.62,0.57,7,2
87,0.62,0.57,9,2
87,0.62,0.57,11,1
87,0.62,0.57,12,1
87,0.62,0.57,14,2
87,0.62,0.57,16,2
87,0.62,0.57,18,1
87,0.62,0.57,21,2
87,0.62,0.57,25,2
87,0.62,0.57,26,2
87,0.62,0.57,27,2
87,0.62,0.57,45,1
87,0.62,0.57,47,1
87,0.62,0.57,49,2
87,0.62,0.57,60,1
87,0.62,0.57,70,2
87,0.62,0.57,71,2
87,0.62,0.57,73,1
87,0.62,0.57,74,2
87,0.62,0.57,79,1
87,0.62,0.57,82,2
87,0.62,0.57,94,2
87,0.62,0.57,96,2
87,0.62,0.57,100,1
87,0.62,0.57,103,1
87,0.62,0.57,108,2
87,0.62,0.57,112,2
87,0.62,0.57,115,2
87,0.62,0.57,121,2
87,0.62,0.57,124,1
87,0.62,0.57,125,2
87,0.62,0.57,127,1
87,0.62,0.57,133,2
87,0.62,0.57,149,1
87,0.62,0.57,156,1
87,0.62,0.57,157,2
87,0.62,0.57,159,2
87,0.62,0.57,166,2
87,0.62,0.57,171,1
87,0.62,0.57,179,1
87,0.62,0.57,184,1
87,0.62,0.57,191,2
88,0.26,0.9,1,2
88,0.26,0.9,59,2
88,0.26,0.9,83,1
88,0.26,0.9,85,2
88,0.26,0.9,128,1
88,0.26,0.9,137,2
88,0.26,0.9,142,1
88,0.26,0.9,150,1
89,0.84,0.33,32,2
89,0.84,0.33,54,1
89,0.84,0.33,103,1
90,0.33,0.87,1,2
90,0.33,0.87,19,1
90,0.33,0.87,31,1
90,0.33,0.87,34,2
90,0.33,0.87,35,1
90,0.33,0.87,44,1
90,0.33,0.87,47,1
90,0.33,0.87,49,2
90,0.33,0.87,59,1
90,0.33,0.87,60,2
90,0.33,0.87,64,2
90,0.33,0.87,69,1
90,0.33,0.87,83,2
90,0.33,0.87,85,1
90,0.33,0.87,88,2
90,0.33,0.87,97,1
90,0.33,0.87,101,2
90,0.33,0.87,109,2
90,0.33,0.87,110,1
90,0.33,0.87,122,2
90,0.33,0.87,128,2
90,0.33,0.87,132,2
90,0.33,0.87,133,1
90,0.33,0.87,137,2
90,0.33,0.87,150,1
90,0.33,0.87,153,2
90,0.33,0.87,162,1
90,0.33,0.87,168,1
90,0.33,0.87,170,2
90,0.33,0.87,173,2
90,0.33,0.87,184,2
90,0.33,0.87,197,2
91,0.02,0.83,31,2
91,0.02,0.83,59,1
91,0.02,0.83,76,1
91,0.02,0.83,83,2
91,0.02,0.83,85,2
91,0.02,0.83,88,2
91,0.02,0.83,105,1
91,0.02,0.83,110,2
91,0.02,0.83,131,2
91,0.02,0.83,132,2
91,0.02,0.83,137,2
91,0.02,0.83,142,2
91,0.02,0.83,150,1
91,0.02,0.83,173,2
91,0.02,0.83,182,2
92,0.76,0.63,7,2
92,0.76,0.63,9,1
92,0.76,0.63,10,1
92,0.76,0.63,11,2
92,0.76,0.63,12,2
92,0.76,0.63,21,1
92,0.76,0.63,25,1
92,0.76,0.63,26,2
92,0.76,0.63,27,2
92,0.76,0.63,45,1
92,0.76,0.63,47,1
92,0.76,0.63,60,1
92,0.76,0.63,70,2
92,0.76,0.63,71,2
92,0.76,0.63,74,2
92,0.76,0.63,82,2
92,0.76,0.63,87,2
92,0.76,0.63,94,2
92,0.76,0.63,100,1
92,0.76,0.63,103,2
92,0.76,0.63,111,2
92,0.76,0.63,115,1
92,0.76,0.63,124,1
92,0.76,0.63,125,2
92,0.76,0.63,127,1
92,0.76,0.63,133,2
92,0.76,0.63,147,1
92,0.76,0.63,149,2
92,0.76,0.63,157,1
92,0.76,0.63,159,2
92,0.76,0.63,164,2
92,0.76,0.63,167,1
92,0.76,0.63,179,1
92,0.76,0.63,184,1
93,0.78,0.12,2,1
93,0.78,0.12,8,1
93,0.78,0.12,15,2
93,0.78,0.12,20,2
93,0.78,0.12,26,1
93,0.78,0.12,27,2
93,0.78,0.12,28,1
93,0.78,0.12,32,2
93,0.78,0.12,33,1
93,0.78,0.12,41,1
93,0.78,0.12,52,1
93,0.78,0.12,54,1
93,0.78,0.12,57,2
93,0.78,0.12,68,1
93,0.78,0.12,71,2
93,0.78,0.12,72,2
93,0.78,0.12,73,2
93,0.78,0.12,77,2
93,0.78,0.12,78,2
93,0.78,0.12,89,1
93,0.78,0.12,95,2
93,0.78,0.12,98,1
93,0.78,0.12,102,2
93,0.78,0.12,106,2
93,0.78,0.12,107,2
93,0.78,0.12,114,1
93,0.78,0.12,117,2
93,0.78,0.12,118,1
93,0.78,0.12,120,2
93,0.78,0.12,126,1
93,0.78,0.12,129,2
93,0.78,0.12,130,2
93,0.78,0.12,143,1
93,0.78,0.12,145,2
93,0.78,0.12,156,2
93,0.78,0.12,157,2
93,0.78,0.12,159,2
93,0.78,0.12,166,1
93,0.78,0.12,174,1
93,0.78,0.12,178,1
93,0.78,0.12,179,1
93,0.78,0.12,194,1
94,0.61,0.62,103,2
95,0.91,0.3,9,1
95,0.91,0.3,15,1
95,0.91,0.3,21,1
95,0.91,0.3,26,1
95,0.91,0.3,27,2
95,0.91,0.3,28,2
95,0.91,0.3,32,2
95,0.91,0.3,54,1
95,0.91,0.3,57,1
95,0.91,0.3,68,2
95,0.91,0.3,71,1
95,0.91,0.3,73,2
95,0.91,0.3,77,2
95,0.91,0.3,82,1
95,0.91,0.3,89,1
95,0.91,0.3,103,1
95,0.91,0.3,115,1
95,0.91,0.3,117,2
95,0.91,0.3,120,1
95,0.91,0.3,124,2
95,0.91,0.3,130,1
95,0.91,0.3,145,2
95,0.91,0.3,149,2
95,0.91,0.3,156,1
95,0.91,0.3,157,1
95,0.91,0.3,159,1
95,0.91,0.3,164,2
95,0.91,0.3,166,1
95,0.91,0.3,174,1
95,0.91,0.3,178,2
95,0.91,0.3,179,1
96,0.46,0.53,3,1
96,0.46,0.53,5,2
96,0.46,0.53,6,2
96,0.46,0.53,11,1
96,0.46,0.53,12,2
96,0.46,0.53,14,2
96,0.46,0.53,16,1
96,0.46,0.53,35,1
96,0.46,0.53,40,1
96,0.46,0.53,45,1
96,0.46,0.53,47,1
96,0.46,0.53,49,1
96,0.46,0.53,59,1
96,0.46,0.53,60,1
96,0.46,0.53,67,2
96,0.46,0.53,69,1
96,0.46,0.53,78,2
96,0.46,0.53,79,1
96,0.46,0.53,94,2
96,0.46,0.53,100,1
96,0.46,0.53,101,1
96,0.46,0.53,108,2
96,0.46,0.53,109,1
96,0.46,0.53,110,2
96,0.46,0.53,112,2
96,0.46,0.53,121,1
96,0.46,0.53,125,2
96,0.46,0.53,127,2
96,0.46,0.53,128,1
96,0.46,0.53,133,2
96,0.46,0.53,150,2
96,0.46,0.53,161,1
96,0.46,0.53,171,2
96,0.46,0.53,191,2
96,0.46,0.53,192,1
96,0.46,0.53,198,2
97,0.54,0.89,1,1
97,0.54,0.89,47,1
97,0.54,0.89,49,1
97,0.54,0.89,85,1
97,0.54,0.89,88,1
97,0.54,0.89,94,1
97,0.54,0.89,127,1
97,0.54,0.89,128,2
97,0.54,0.89,133,1
98,0.64,0.04,8,2
98,0.64,0.04,20,2
98,0.64,0.04,33,1
98,0.64,0.04,41,1
99,0.89,0.98,10,2
99,0.89,0.98,48,2
99,0.89,0.98,158,2
99,0.89,0.98,167,2
100,0.62,0.41,3,2
100,0.62,0.41,8,2
100,0.62,0.41,9,1
100,0.62,0.41,14,1
100,0.62,0.41,21,2
100,0.62,0.41,26,1
