r = 0.2,upperCap = 2,,,
94,0.61,0.62,152,2
94,0.61,0.62,165,2
94,0.61,0.62,180,2
94,0.61,0.62,181,1
95,0.91,0.3,28,1
95,0.91,0.3,54,2
95,0.91,0.3,58,1
95,0.91,0.3,71,2
95,0.91,0.3,157,1
96,0.46,0.53,14,2
96,0.46,0.53,64,2
96,0.46,0.53,79,2
96,0.46,0.53,80,2
96,0.46,0.53,121,1
96,0.46,0.53,135,1
96,0.46,0.53,148,1
96,0.46,0.53,171,1
96,0.46,0.53,180,1
97,0.54,0.89,1,1
97,0.54,0.89,25,2
97,0.54,0.89,34,2
97,0.54,0.89,47,2
97,0.54,0.89,48,2
97,0.54,0.89,60,2
97,0.54,0.89,63,1
97,0.54,0.89,111,2
97,0.54,0.89,122,2
97,0.54,0.89,133,1
97,0.54,0.89,153,1
97,0.54,0.89,168,1
97,0.54,0.89,185,2
97,0.54,0.89,197,2
98,0.64,0.04,8,2
98,0.64,0.04,20,1
98,0.64,0.04,41,1
98,0.64,0.04,56,1
98,0.64,0.04,93,2
98,0.64,0.04,107,1
98,0.64,0.04,118,2
98,0.64,0.04,129,1
98,0.64,0.04,145,2
98,0.64,0.04,194,2
99,0.89,0.98,46,1
99,0.89,0.98,123,2
100,0.62,0.41,2,2
100,0.62,0.41,3,1
100,0.62,0.41,8,2
100,0.62,0.41,18,1
100,0.62,0.41,21,1
100,0.62,0.41,26,1
100,0.62,0.41,45,2
100,0.62,0.41,57,2
100,0.62,0.41,78,2
100,0.62,0.41,80,2
100,0.62,0.41,96,1
100,0.62,0.41,115,1
100,0.62,0.41,138,2
100,0.62,0.41,146,1
100,0.62,0.41,148,1
100,0.62,0.41,156,1
100,0.62,0.41,157,2
100,0.62,0.41,165,1
100,0.62,0.41,166,2
100,0.62,0.41,186,2
100,0.62,0.41,193,1
100,0.62,0.41,199,2
101,0.3,0.71,63,2
101,0.3,0.71,64,1
101,0.3,0.71,85,2
101,0.3,0.71,88,2
101,0.3,0.71,90,1
101,0.3,0.71,128,1
101,0.3,0.71,150,2
101,0.3,0.71,160,2
102,0.96,0,15,2
102,0.96,0,28,2
102,0.96,0,52,2
102,0.96,0,68,2
103,0.78,0.46,2,1
103,0.78,0.46,9,2
103,0.78,0.46,12,1
103,0.78,0.46,21,2
103,0.78,0.46,26,2
103,0.78,0.46,57,1
103,0.78,0.46,70,1
103,0.78,0.46,71,2
103,0.78,0.46,73,1
103,0.78,0.46,74,1
103,0.78,0.46,80,1
103,0.78,0.46,82,2
103,0.78,0.46,87,1
103,0.78,0.46,92,2
103,0.78,0.46,100,1
103,0.78,0.46,115,1
103,0.78,0.46,120,1
103,0.78,0.46,124,2
103,0.78,0.46,138,1
103,0.78,0.46,149,2
103,0.78,0.46,152,2
103,0.78,0.46,157,1
103,0.78,0.46,164,1
103,0.78,0.46,165,2
103,0.78,0.46,166,2
103,0.78,0.46,193,2
104,0.19,0.84,19,2
104,0.19,0.84,24,1
104,0.19,0.84,31,1
104,0.19,0.84,59,2
104,0.19,0.84,63,2
104,0.19,0.84,83,2
104,0.19,0.84,85,2
104,0.19,0.84,88,2
104,0.19,0.84,90,2
104,0.19,0.84,101,1
104,0.19,0.84,128,2
104,0.19,0.84,132,2
104,0.19,0.84,137,1
104,0.19,0.84,160,1
104,0.19,0.84,162,2
104,0.19,0.84,168,1
104,0.19,0.84,185,1
105,0.01,0.57,6,1
105,0.01,0.57,36,1
105,0.01,0.57,53,1
105,0.01,0.57,59,2
105,0.01,0.57,76,2
105,0.01,0.57,83,2
105,0.01,0.57,84,1
105,0.01,0.57,86,2
105,0.01,0.57,131,1
105,0.01,0.57,134,2
105,0.01,0.57,136,2
105,0.01,0.57,144,2
105,0.01,0.57,182,1
105,0.01,0.57,189,2
105,0.01,0.57,196,2
106,0.63,0.26,2,2
106,0.63,0.26,8,1
106,0.63,0.26,21,1
106,0.63,0.26,33,1
106,0.63,0.26,41,2
106,0.63,0.26,57,1
106,0.63,0.26,73,2
106,0.63,0.26,78,2
106,0.63,0.26,100,2
106,0.63,0.26,138,2
106,0.63,0.26,145,1
106,0.63,0.26,156,2
106,0.63,0.26,166,2
106,0.63,0.26,186,1
106,0.63,0.26,193,1
106,0.63,0.26,194,2
106,0.63,0.26,199,1
107,0.56,0.02,41,1
107,0.56,0.02,118,1
107,0.56,0.02,141,2
108,0.57,0.35,0,2
108,0.57,0.35,2,1
108,0.57,0.35,3,2
108,0.57,0.35,8,2
108,0.57,0.35,11,2
108,0.57,0.35,16,1
108,0.57,0.35,18,2
108,0.57,0.35,21,2
108,0.57,0.35,33,1
108,0.57,0.35,41,2
108,0.57,0.35,57,1
108,0.57,0.35,72,1
108,0.57,0.35,73,2
108,0.57,0.35,78,1
108,0.57,0.35,100,1
108,0.57,0.35,106,1
108,0.57,0.35,138,1
108,0.57,0.35,146,2
108,0.57,0.35,156,1
108,0.57,0.35,161,2
108,0.57,0.35,165,2
108,0.57,0.35,166,1
108,0.57,0.35,171,1
108,0.57,0.35,186,2
108,0.57,0.35,193,2
108,0.57,0.35,199,1
109,0.22,0.6,5,1
109,0.22,0.6,6,2
109,0.22,0.6,36,1
109,0.22,0.6,64,1
109,0.22,0.6,101,2
109,0.22,0.6,144,2
109,0.22,0.6,150,2
109,0.22,0.6,160,2
109,0.22,0.6,192,1
109,0.22,0.6,196,1
110,0.24,0.66,5,2
110,0.24,0.66,6,2
110,0.24,0.66,31,1
110,0.24,0.66,35,1
110,0.24,0.66,36,2
110,0.24,0.66,40,1
110,0.24,0.66,59,1
110,0.24,0.66,64,1
110,0.24,0.66,83,1
110,0.24,0.66,85,2
110,0.24,0.66,101,2
110,0.24,0.66,104,2
110,0.24,0.66,109,1
110,0.24,0.66,128,1
110,0.24,0.66,144,2
110,0.24,0.66,150,2
110,0.24,0.66,160,1
110,0.24,0.66,185,2
110,0.24,0.66,192,2
111,0.61,0.76,25,2
111,0.61,0.76,34,2
111,0.61,0.76,47,2
111,0.61,0.76,49,1
111,0.61,0.76,60,2
111,0.61,0.76,80,1
111,0.61,0.76,87,2
111,0.61,0.76,92,1
111,0.61,0.76,122,1
111,0.61,0.76,127,1
111,0.61,0.76,133,2
111,0.61,0.76,180,1
112,0.5,0.34,0,1
112,0.5,0.34,3,1
112,0.5,0.34,8,1
112,0.5,0.34,11,1
112,0.5,0.34,14,2
112,0.5,0.34,16,2
112,0.5,0.34,18,1
112,0.5,0.34,33,1
112,0.5,0.34,41,1
112,0.5,0.34,57,1
112,0.5,0.34,72,2
112,0.5,0.34,73,1
112,0.5,0.34,75,2
112,0.5,0.34,78,2
112,0.5,0.34,96,2
112,0.5,0.34,100,1
112,0.5,0.34,106,2
112,0.5,0.34,108,2
112,0.5,0.34,121,2
112,0.5,0.34,135,1
112,0.5,0.34,138,2
112,0.5,0.34,146,2
112,0.5,0.34,156,1
112,0.5,0.34,161,2
112,0.5,0.34,171,2
112,0.5,0.34,175,1
112,0.5,0.34,176,1
112,0.5,0.34,186,2
112,0.5,0.34,198,2
112,0.5,0.34,199,1
113,0.33,0.03,22,2
113,0.33,0.03,23,1
113,0.33,0.03,30,2
113,0.33,0.03,56,1
113,0.33,0.03,66,2
113,0.33,0.03,116,2
113,0.33,0.03,140,1
113,0.33,0.03,141,1
113,0.33,0.03,175,2
113,0.33,0.03,176,2
113,0.33,0.03,190,2
114,0.76,0.06,15,2
114,0.76,0.06,20,2
114,0.76,0.06,52,1
114,0.76,0.06,68,2
114,0.76,0.06,77,1
114,0.76,0.06,93,1
114,0.76,0.06,98,2
114,0.76,0.06,118,2
114,0.76,0.06,129,1
114,0.76,0.06,145,2
114,0.76,0.06,194,1
115,0.76,0.48,2,1
115,0.76,0.48,9,2
115,0.76,0.48,21,1
115,0.76,0.48,71,1
115,0.76,0.48,74,1
115,0.76,0.48,80,2
115,0.76,0.48,92,1
115,0.76,0.48,152,2
115,0.76,0.48,157,2
115,0.76,0.48,165,1
116,0.22,0.04,141,1
116,0.22,0.04,183,1
117,0.93,0.24,15,1
117,0.93,0.24,28,2
117,0.93,0.24,52,2
117,0.93,0.24,54,2
117,0.93,0.24,58,2
117,0.93,0.24,68,1
117,0.93,0.24,71,2
117,0.93,0.24,93,2
117,0.93,0.24,95,2
117,0.93,0.24,120,1
117,0.93,0.24,126,1
117,0.93,0.24,130,1
117,0.93,0.24,157,2
117,0.93,0.24,166,1
117,0.93,0.24,174,1
118,0.7,0.05,52,1
119,0.11,0.29,61,2
119,0.11,0.29,183,1
120,0.88,0.34,2,1
120,0.88,0.34,9,1
120,0.88,0.34,21,2
120,0.88,0.34,26,1
120,0.88,0.34,28,1
120,0.88,0.34,54,2
120,0.88,0.34,58,2
120,0.88,0.34,71,1
120,0.88,0.34,82,1
120,0.88,0.34,95,2
120,0.88,0.34,115,1
120,0.88,0.34,130,1
120,0.88,0.34,157,2
120,0.88,0.34,165,2
120,0.88,0.34,166,2
120,0.88,0.34,174,1
121,0.37,0.42,14,2
121,0.37,0.42,171,1
121,0.37,0.42,186,2
122,0.47,0.86,1,1
122,0.47,0.86,60,2
122,0.47,0.86,90,1
123,0.73,0.97,48,2
124,0.81,0.49,2,1
124,0.81,0.49,7,1
124,0.81,0.49,9,2
124,0.81,0.49,21,2
124,0.81,0.49,26,2
124,0.81,0.49,58,1
124,0.81,0.49,70,1
124,0.81,0.49,71,2
124,0.81,0.49,74,1
124,0.81,0.49,82,1
124,0.81,0.49,92,1
124,0.81,0.49,115,1
124,0.81,0.49,120,2
124,0.81,0.49,149,2
124,0.81,0.49,152,2
124,0.81,0.49,157,1
124,0.81,0.49,164,1
124,0.81,0.49,165,2
124,0.81,0.49,166,1
124,0.81,0.49,193,2
125,0.72,0.57,7,2
125,0.72,0.57,9,2
125,0.72,0.57,12,2
125,0.72,0.57,21,1
125,0.72,0.57,26,1
125,0.72,0.57,70,2
125,0.72,0.57,74,2
125,0.72,0.57,80,1
125,0.72,0.57,82,1
125,0.72,0.57,87,1
125,0.72,0.57,92,2
125,0.72,0.57,100,1
125,0.72,0.57,103,1
125,0.72,0.57,115,2
125,0.72,0.57,124,1
125,0.72,0.57,127,1
125,0.72,0.57,149,2
125,0.72,0.57,152,1
125,0.72,0.57,165,1
125,0.72,0.57,180,1
125,0.72,0.57,193,2
126,0.99,0.12,15,2
126,0.99,0.12,28,2
126,0.99,0.12,52,1
126,0.99,0.12,54,2
126,0.99,0.12,68,2
126,0.99,0.12,95,1
126,0.99,0.12,102,2
126,0.99,0.12,130,1
126,0.99,0.12,174,2
127,0.69,0.68,60,1
127,0.69,0.68,80,2
127,0.69,0.68,92,1
127,0.69,0.68,180,1
128,0.36,0.77,1,1
128,0.36,0.77,60,1
128,0.36,0.77,63,1
128,0.36,0.77,85,2
128,0.36,0.77,88,1
128,0.36,0.77,90,1
128,0.36,0.77,122,2
128,0.36,0.77,160,1
128,0.36,0.77,168,1
129,0.76,0.04,15,2
129,0.76,0.04,52,2
129,0.76,0.04,68,1
129,0.76,0.04,118,1
129,0.76,0.04,145,1
129,0.76,0.04,194,1
130,0.92,0.21,15,1
130,0.92,0.21,28,1
130,0.92,0.21,52,1
130,0.92,0.21,54,2
130,0.92,0.21,68,2
130,0.92,0.21,93,1
130,0.92,0.21,95,1
130,0.92,0.21,145,2
130,0.92,0.21,166,2
130,0.92,0.21,174,1
131,0.01,0.62,144,2
131,0.01,0.62,189,2
132,0.14,0.86,19,2
132,0.14,0.86,31,2
132,0.14,0.86,85,1
132,0.14,0.86,88,2
132,0.14,0.86,90,2
132,0.14,0.86,137,2
132,0.14,0.86,160,1
132,0.14,0.86,189,1
133,0.59,0.76,25,2
133,0.59,0.76,34,2
133,0.59,0.76,60,1
133,0.59,0.76,80,2
133,0.59,0.76,122,2
133,0.59,0.76,127,2
133,0.59,0.76,180,2
134,0.02,0.46,119,1
134,0.02,0.46,131,1
134,0.02,0.46,144,1
135,0.39,0.49,14,1
135,0.39,0.49,121,1
135,0.39,0.49,148,1
135,0.39,0.49,171,2
135,0.39,0.49,186,2
136,0.01,0.44,6,2
136,0.01,0.44,29,1
136,0.01,0.44,36,2
136,0.01,0.44,50,1
136,0.01,0.44,53,2
136,0.01,0.44,65,1
136,0.01,0.44,119,1
136,0.01,0.44,131,2
136,0.01,0.44,134,2
136,0.01,0.44,144,2
136,0.01,0.44,182,2
136,0.01,0.44,196,2
137,0.11,0.82,19,2
137,0.11,0.82,85,1
137,0.11,0.82,88,1
137,0.11,0.82,160,1
137,0.11,0.82,189,1
138,0.6,0.39,2,1
138,0.6,0.39,3,1
138,0.6,0.39,8,2
138,0.6,0.39,21,1
138,0.6,0.39,45,2
138,0.6,0.39,78,1
138,0.6,0.39,96,1
138,0.6,0.39,115,1
138,0.6,0.39,148,2
138,0.6,0.39,156,2
138,0.6,0.39,165,2
138,0.6,0.39,166,1
138,0.6,0.39,171,2
138,0.6,0.39,186,1
138,0.6,0.39,199,1
139,0.04,0.1,37,1
139,0.04,0.1,61,2
139,0.04,0.1,66,2
139,0.04,0.1,116,2
139,0.04,0.1,140,1
139,0.04,0.1,187,1
140,0.16,0.05,23,1
140,0.16,0.05,37,2
140,0.16,0.05,61,1
140,0.16,0.05,66,1
140,0.16,0.05,116,2
140,0.16,0.05,183,2
140,0.16,0.05,190,2
141,0.39,0.11,183,2
142,0,0.83,19,2
142,0,0.83,24,2
142,0,0.83,31,1
142,0,0.83,83,1
142,0,0.83,91,1
142,0,0.83,104,1
142,0,0.83,132,1
142,0,0.83,137,2
142,0,0.83,151,1
142,0,0.83,189,1
143,0.72,0.4,0,2
143,0.72,0.4,2,1
143,0.72,0.4,9,1
143,0.72,0.4,11,2
143,0.72,0.4,12,2
143,0.72,0.4,21,1
143,0.72,0.4,26,2
143,0.72,0.4,57,2
143,0.72,0.4,71,1
143,0.72,0.4,72,1
143,0.72,0.4,73,2
143,0.72,0.4,87,2
143,0.72,0.4,89,1
143,0.72,0.4,100,2
143,0.72,0.4,103,1
143,0.72,0.4,106,1
143,0.72,0.4,108,2
143,0.72,0.4,115,1
143,0.72,0.4,120,1
143,0.72,0.4,124,1
143,0.72,0.4,125,1
143,0.72,0.4,138,1
143,0.72,0.4,149,1
143,0.72,0.4,156,2
143,0.72,0.4,157,1
143,0.72,0.4,159,1
143,0.72,0.4,165,2
143,0.72,0.4,166,2
143,0.72,0.4,174,2
143,0.72,0.4,179,2
143,0.72,0.4,193,1
143,0.72,0.4,199,1
144,0.13,0.55,189,1
145,0.73,0.19,8,1
145,0.73,0.19,41,2
145,0.73,0.19,78,2
145,0.73,0.19,118,1
145,0.73,0.19,156,2
145,0.73,0.19,199,2
146,0.49,0.53,3,2
146,0.49,0.53,14,2
146,0.49,0.53,45,2
146,0.49,0.53,64,2
146,0.49,0.53,79,1
146,0.49,0.53,80,2
146,0.49,0.53,96,1
146,0.49,0.53,121,1
146,0.49,0.53,135,2
146,0.49,0.53,138,2
146,0.49,0.53,148,1
146,0.49,0.53,171,2
146,0.49,0.53,180,2
147,0.95,0.63,7,2
147,0.95,0.63,9,2
147,0.95,0.63,10,2
147,0.95,0.63,70,2
147,0.95,0.63,74,2
147,0.95,0.63,82,2
147,0.95,0.63,92,1
147,0.95,0.63,124,2
147,0.95,0.63,149,1
147,0.95,0.63,152,2
147,0.95,0.63,164,1
148,0.5,0.56,14,2
148,0.5,0.56,80,2
148,0.5,0.56,121,2
148,0.5,0.56,171,1
148,0.5,0.56,180,2
149,0.82,0.56,9,1
149,0.82,0.56,10,2
149,0.82,0.56,21,1
149,0.82,0.56,71,1
149,0.82,0.56,74,1
149,0.82,0.56,80,1
149,0.82,0.56,92,2
149,0.82,0.56,115,1
149,0.82,0.56,127,1
149,0.82,0.56,152,1
149,0.82,0.56,157,1
149,0.82,0.56,165,2
150,0.21,0.63,85,2
150,0.21,0.63,144,1
150,0.21,0.63,160,1
150,0.21,0.63,189,1
151,0.02,0.67,31,1
151,0.02,0.67,36,1
151,0.02,0.67,59,2
151,0.02,0.67,76,1
151,0.02,0.67,83,2
151,0.02,0.67,91,1
151,0.02,0.67,105,1
151,0.02,0.67,131,2
151,0.02,0.67,137,1
151,0.02,0.67,144,1
151,0.02,0.67,150,1
151,0.02,0.67,160,2
151,0.02,0.67,182,2
151,0.02,0.67,188,1
151,0.02,0.67,189,2
151,0.02,0.67,196,1
152,0.79,0.65,9,1
152,0.79,0.65,80,1
152,0.79,0.65,92,2
152,0.79,0.65,127,1
152,0.79,0.65,165,2
152,0.79,0.65,180,2
153,0.5,0.93,1,1
153,0.5,0.93,34,2
153,0.5,0.93,48,1
153,0.5,0.93,60,2
153,0.5,0.93,63,2
153,0.5,0.93,90,1
153,0.5,0.93,122,1
153,0.5,0.93,133,1
153,0.5,0.93,162,1
153,0.5,0.93,168,2
153,0.5,0.93,185,1
153,0.5,0.93,197,1
154,0.97,0.09,15,2
154,0.97,0.09,28,1
154,0.97,0.09,52,2
154,0.97,0.09,68,2
154,0.97,0.09,77,2
154,0.97,0.09,93,1
154,0.97,0.09,102,1
154,0.97,0.09,117,2
154,0.97,0.09,126,2
154,0.97,0.09,130,2
155,0.12,0.49,5,2
155,0.12,0.49,6,1
155,0.12,0.49,13,2
155,0.12,0.49,29,2
155,0.12,0.49,36,1
155,0.12,0.49,40,1
155,0.12,0.49,50,2
155,0.12,0.49,51,2
155,0.12,0.49,53,2
155,0.12,0.49,59,2
155,0.12,0.49,65,1
155,0.12,0.49,76,2
155,0.12,0.49,83,2
155,0.12,0.49,84,1
155,0.12,0.49,86,2
155,0.12,0.49,105,1
155,0.12,0.49,109,1
155,0.12,0.49,131,1
155,0.12,0.49,134,2
155,0.12,0.49,136,2
155,0.12,0.49,144,2
155,0.12,0.49,150,2
155,0.12,0.49,182,2
155,0.12,0.49,192,1
155,0.12,0.49,195,1
155,0.12,0.49,196,1
156,0.62,0.27,-,-
157,0.8,0.38,54,2
158,0.88,0.93,42,1
158,0.88,0.93,46,1
158,0.88,0.93,99,1
158,0.88,0.93,123,2
158,0.88,0.93,167,2
159,0.86,0.39,2,1
159,0.86,0.39,9,2
159,0.86,0.39,21,2
159,0.86,0.39,26,2
159,0.86,0.39,32,1
159,0.86,0.39,43,2
159,0.86,0.39,54,2
159,0.86,0.39,58,1
159,0.86,0.39,71,1
159,0.86,0.39,73,2
159,0.86,0.39,82,2
159,0.86,0.39,89,1
159,0.86,0.39,95,1
159,0.86,0.39,103,1
159,0.86,0.39,115,2
159,0.86,0.39,117,1
159,0.86,0.39,120,1
159,0.86,0.39,124,1
159,0.86,0.39,130,1
159,0.86,0.39,149,2
159,0.86,0.39,157,1
159,0.86,0.39,163,2
159,0.86,0.39,164,2
159,0.86,0.39,165,1
159,0.86,0.39,166,2
159,0.86,0.39,174,1
159,0.86,0.39,193,1
160,0.21,0.72,19,1
160,0.21,0.72,88,2
160,0.21,0.72,90,2
160,0.21,0.72,144,1
160,0.21,0.72,189,1
161,0.41,0.28,8,1
161,0.41,0.28,14,2
161,0.41,0.28,41,1
161,0.41,0.28,121,1
161,0.41,0.28,141,2
161,0.41,0.28,171,1
161,0.41,0.28,183,1
161,0.41,0.28,186,1
161,0.41,0.28,199,2
162,0.32,0.97,1,2
162,0.32,0.97,88,2
162,0.32,0.97,90,1
162,0.32,0.97,122,2
162,0.32,0.97,168,2
163,0.95,0.56,7,1
163,0.95,0.56,9,2
163,0.95,0.56,10,2
163,0.95,0.56,26,1
163,0.95,0.56,58,2
163,0.95,0.56,70,2
163,0.95,0.56,74,1
163,0.95,0.56,82,1
163,0.95,0.56,103,1
163,0.95,0.56,124,1
163,0.95,0.56,147,2
163,0.95,0.56,149,2
163,0.95,0.56,152,1
163,0.95,0.56,164,2
164,0.97,0.49,9,2
164,0.97,0.49,26,2
164,0.97,0.49,58,1
164,0.97,0.49,71,1
164,0.97,0.49,74,2
164,0.97,0.49,82,1
164,0.97,0.49,95,1
164,0.97,0.49,120,2
164,0.97,0.49,149,1
165,0.73,0.47,71,1
165,0.73,0.47,92,2
165,0.73,0.47,157,1
166,0.75,0.3,2,2
166,0.75,0.3,8,2
166,0.75,0.3,21,1
166,0.75,0.3,71,2
166,0.75,0.3,95,1
166,0.75,0.3,115,1
166,0.75,0.3,145,1
166,0.75,0.3,156,1
166,0.75,0.3,157,1
166,0.75,0.3,165,2
166,0.75,0.3,174,2
166,0.75,0.3,199,1
167,0.83,0.91,10,2
167,0.83,0.91,25,2
167,0.83,0.91,46,2
167,0.83,0.91,99,2
167,0.83,0.91,123,2
168,0.37,0.9,1,2
168,0.37,0.9,88,2
168,0.37,0.9,90,1
168,0.37,0.9,122,1
169,0.11,0.06,4,1
169,0.11,0.06,23,1
169,0.11,0.06,37,2
169,0.11,0.06,61,1
169,0.11,0.06,66,2
169,0.11,0.06,116,2
169,0.11,0.06,139,1
169,0.11,0.06,140,1
169,0.11,0.06,183,1
169,0.11,0.06,187,1
169,0.11,0.06,190,1
170,0.06,0.81,19,2
170,0.06,0.81,24,1
170,0.06,0.81,31,1
170,0.06,0.81,36,2
170,0.06,0.81,83,1
170,0.06,0.81,91,2
170,0.06,0.81,104,2
170,0.06,0.81,131,2
170,0.06,0.81,132,2
170,0.06,0.81,137,2
170,0.06,0.81,142,2
170,0.06,0.81,151,1
170,0.06,0.81,160,2
170,0.06,0.81,189,2
171,0.41,0.4,186,2
172,0.73,0.87,25,2
172,0.73,0.87,42,1
172,0.73,0.87,48,1
172,0.73,0.87,97,1
172,0.73,0.87,99,1
172,0.73,0.87,111,1
172,0.73,0.87,123,2
172,0.73,0.87,127,1
172,0.73,0.87,133,2
172,0.73,0.87,158,1
172,0.73,0.87,167,2
172,0.73,0.87,181,1
173,0.04,0.83,19,2
173,0.04,0.83,24,2
173,0.04,0.83,31,2
173,0.04,0.83,83,2
173,0.04,0.83,91,2
173,0.04,0.83,104,2
173,0.04,0.83,132,1
173,0.04,0.83,137,1
173,0.04,0.83,142,2
173,0.04,0.83,151,1
173,0.04,0.83,170,1
173,0.04,0.83,189,2
174,0.87,0.27,2,2
174,0.87,0.27,15,1
174,0.87,0.27,21,1
174,0.87,0.27,28,2
174,0.87,0.27,54,1
174,0.87,0.27,58,1
174,0.87,0.27,71,2
174,0.87,0.27,95,1
174,0.87,0.27,145,1
174,0.87,0.27,157,1
175,0.4,0.18,8,1
175,0.4,0.18,23,1
175,0.4,0.18,41,1
175,0.4,0.18,78,2
175,0.4,0.18,141,2
175,0.4,0.18,161,2
175,0.4,0.18,183,2
175,0.4,0.18,186,1
175,0.4,0.18,190,1
175,0.4,0.18,194,1
175,0.4,0.18,199,2
176,0.43,0.18,8,2
176,0.43,0.18,41,2
176,0.43,0.18,78,1
176,0.43,0.18,141,2
176,0.43,0.18,161,1
176,0.43,0.18,175,1
176,0.43,0.18,186,2
176,0.43,0.18,194,2
176,0.43,0.18,199,1
177,0.17,0.14,4,1
177,0.17,0.14,17,1
177,0.17,0.14,23,2
177,0.17,0.14,37,1
177,0.17,0.14,39,1
177,0.17,0.14,55,1
177,0.17,0.14,61,2
177,0.17,0.14,65,1
177,0.17,0.14,66,1
177,0.17,0.14,113,1
177,0.17,0.14,116,2
177,0.17,0.14,119,1
177,0.17,0.14,139,1
177,0.17,0.14,140,1
177,0.17,0.14,169,1
177,0.17,0.14,183,1
177,0.17,0.14,187,2
177,0.17,0.14,190,2
178,0.7,0.09,8,2
178,0.7,0.09,20,2
178,0.7,0.09,33,1
178,0.7,0.09,41,1
178,0.7,0.09,52,2
178,0.7,0.09,72,2
178,0.7,0.09,93,1
178,0.7,0.09,98,2
178,0.7,0.09,106,1
178,0.7,0.09,107,2
178,0.7,0.09,114,1
178,0.7,0.09,118,1
178,0.7,0.09,129,1
178,0.7,0.09,145,1
178,0.7,0.09,156,2
178,0.7,0.09,194,1
179,0.76,0.35,0,1
179,0.76,0.35,2,1
179,0.76,0.35,9,1
179,0.76,0.35,11,1
179,0.76,0.35,21,1
179,0.76,0.35,26,1
179,0.76,0.35,32,1
179,0.76,0.35,54,1
179,0.76,0.35,57,1
179,0.76,0.35,71,2
179,0.76,0.35,72,2
179,0.76,0.35,73,2
179,0.76,0.35,89,2
179,0.76,0.35,95,1
179,0.76,0.35,100,2
179,0.76,0.35,103,1
179,0.76,0.35,106,2
179,0.76,0.35,108,1
179,0.76,0.35,115,2
179,0.76,0.35,120,1
179,0.76,0.35,124,2
179,0.76,0.35,138,2
179,0.76,0.35,145,1
179,0.76,0.35,156,1
179,0.76,0.35,157,2
179,0.76,0.35,159,1
179,0.76,0.35,165,1
179,0.76,0.35,166,1
179,0.76,0.35,174,1
179,0.76,0.35,193,2
180,0.6,0.61,60,2
180,0.6,0.61,92,1
180,0.6,0.61,165,1
181,0.7,0.69,7,1
181,0.7,0.69,10,1
181,0.7,0.69,12,2
181,0.7,0.69,25,2
181,0.7,0.69,34,1
181,0.7,0.69,47,2
181,0.7,0.69,60,1
181,0.7,0.69,70,2
181,0.7,0.69,80,1
181,0.7,0.69,87,1
181,0.7,0.69,92,2
181,0.7,0.69,111,2
181,0.7,0.69,125,2
181,0.7,0.69,127,2
181,0.7,0.69,133,2
181,0.7,0.69,149,2
181,0.7,0.69,152,2
181,0.7,0.69,180,2
182,0,0.59,131,1
182,0,0.59,134,1
182,0,0.59,144,1
182,0,0.59,189,1
182,0,0.59,196,2
183,0.23,0.21,-,-
184,0.53,0.77,1,1
184,0.53,0.77,25,1
184,0.53,0.77,34,2
184,0.53,0.77,44,2
184,0.53,0.77,47,1
184,0.53,0.77,49,2
184,0.53,0.77,60,2
184,0.53,0.77,63,1
184,0.53,0.77,64,1
184,0.53,0.77,69,1
184,0.53,0.77,94,2
184,0.53,0.77,97,2
184,0.53,0.77,111,1
184,0.53,0.77,122,2
184,0.53,0.77,127,2
184,0.53,0.77,128,2
184,0.53,0.77,133,1
184,0.53,0.77,153,1
184,0.53,0.77,180,2
184,0.53,0.77,181,1
184,0.53,0.77,185,1
184,0.53,0.77,197,2
185,0.38,0.78,1,1
185,0.38,0.78,34,1
185,0.38,0.78,60,1
185,0.38,0.78,63,2
185,0.38,0.78,64,2
185,0.38,0.78,85,1
185,0.38,0.78,88,1
185,0.38,0.78,90,2
185,0.38,0.78,101,1
185,0.38,0.78,122,1
185,0.38,0.78,128,2
185,0.38,0.78,160,2
185,0.38,0.78,162,1
185,0.38,0.78,168,2
185,0.38,0.78,197,1
186,0.5,0.33,156,1
187,0.08,0.11,23,1
187,0.08,0.11,37,1
187,0.08,0.11,61,1
187,0.08,0.11,65,2
187,0.08,0.11,66,2
187,0.08,0.11,116,2
187,0.08,0.11,119,2
187,0.08,0.11,140,1
187,0.08,0.11,183,1
187,0.08,0.11,190,2
188,0.12,0.56,5,2
188,0.12,0.56,6,2
188,0.12,0.56,29,2
188,0.12,0.56,31,2
188,0.12,0.56,35,2
188,0.12,0.56,36,1
188,0.12,0.56,40,2
188,0.12,0.56,50,1
188,0.12,0.56,53,2
188,0.12,0.56,59,2
188,0.12,0.56,76,2
188,0.12,0.56,83,1
188,0.12,0.56,84,2
188,0.12,0.56,86,1
188,0.12,0.56,105,2
188,0.12,0.56,109,1
188,0.12,0.56,110,2
188,0.12,0.56,131,2
188,0.12,0.56,134,1
188,0.12,0.56,136,2
188,0.12,0.56,144,2
188,0.12,0.56,150,2
188,0.12,0.56,155,2
188,0.12,0.56,160,1
188,0.12,0.56,182,1
188,0.12,0.56,189,1
188,0.12,0.56,192,1
188,0.12,0.56,196,1
189,0.04,0.7,-,-
190,0.26,0.06,23,1
190,0.26,0.06,66,1
190,0.26,0.06,116,2
190,0.26,0.06,141,1
190,0.26,0.06,183,2
191,0.47,0.45,0,1
191,0.47,0.45,3,2
191,0.47,0.45,11,1
191,0.47,0.45,13,1
191,0.47,0.45,14,2
191,0.47,0.45,16,1
